,time,/Pкха,Pпха1,t1впг,/t1пг,t2кха,/t2пг,/t3пг,/t4пг,/t5пг,/t6пг,/t7пг,впг'',tвпг',tпха1
1970-01-01 00:22:16,37792.917,0.248,0.341,109.354,101.795,66.471,103.198,99.206,104.934,97.335,103.26799999999999,99.33,103.391,118.601,89.60600000000001
1970-01-01 00:22:19,37795.916,0.249,0.342,109.431,101.68700000000001,66.471,103.14399999999999,99.206,104.934,97.443,103.214,99.43799999999999,103.44200000000001,118.601,89.60600000000001
1970-01-01 00:22:22,37798.913,0.249,0.34299999999999997,109.431,101.68700000000001,66.42,103.14399999999999,99.367,105.088,97.28200000000001,103.43,99.43799999999999,103.44200000000001,118.679,89.68299999999999
1970-01-01 00:22:25,37801.918,0.249,0.342,109.508,101.795,66.42,103.14399999999999,99.367,105.088,97.49700000000001,103.484,99.59899999999999,103.51899999999999,118.679,89.68299999999999
1970-01-01 00:22:28,37804.914,0.25,0.342,109.508,101.795,66.37,103.306,98.882,105.088,97.443,103.59200000000001,99.33,103.51899999999999,118.78200000000001,89.759
1970-01-01 00:22:31,37807.921,0.251,0.34299999999999997,109.611,101.84899999999999,66.294,103.306,98.882,105.088,97.713,103.7,99.92299999999999,103.62200000000001,118.78200000000001,89.759
1970-01-01 00:22:34,37810.913,0.25,0.344,109.611,101.84899999999999,66.294,103.414,99.044,105.134,97.65899999999999,103.7,100.193,103.62200000000001,118.859,89.811
1970-01-01 00:22:37,37813.918,0.251,0.344,109.68799999999999,101.95700000000001,66.243,103.414,99.044,105.134,97.928,103.75399999999999,99.92299999999999,103.699,118.93700000000001,89.811
1970-01-01 00:22:40,37816.917,0.251,0.344,109.68799999999999,102.064,66.243,103.46799999999999,99.213,105.412,97.65899999999999,103.7,99.815,103.699,118.93700000000001,89.887
1970-01-01 00:22:43,37819.913,0.252,0.344,109.765,102.064,66.192,103.46799999999999,99.213,105.412,97.65899999999999,103.59200000000001,99.59899999999999,103.77600000000001,119.014,89.887
1970-01-01 00:22:46,37822.912000000004,0.251,0.345,109.765,102.064,66.192,103.584,99.26,105.304,97.774,103.59200000000001,98.845,103.77600000000001,119.014,89.964
1970-01-01 00:22:49,37825.92,0.251,0.345,109.84200000000001,102.064,66.141,103.584,99.26,105.304,97.874,103.646,99.006,103.853,119.066,89.964
1970-01-01 00:22:52,37828.929,0.252,0.345,109.84200000000001,102.057,66.141,103.414,99.098,105.58200000000001,97.874,103.916,99.006,103.853,119.066,90.015
1970-01-01 00:22:55,37831.915,0.252,0.34600000000000003,109.945,102.057,66.065,103.414,99.098,105.58200000000001,97.98200000000001,104.03200000000001,99.06,103.93,119.169,90.015
1970-01-01 00:22:58,37834.913,0.252,0.34600000000000003,109.945,102.226,66.065,103.738,99.314,105.304,97.551,104.024,99.12200000000001,103.93,119.169,90.09200000000001
1970-01-01 00:23:01,37837.919,0.252,0.34600000000000003,110.022,102.226,66.014,103.738,99.314,105.304,98.044,103.762,98.96,104.007,119.221,90.169
1970-01-01 00:23:04,37840.914,0.254,0.34600000000000003,110.022,102.334,66.014,103.62200000000001,99.529,105.412,97.936,103.80799999999999,99.661,104.007,119.221,90.169
1970-01-01 00:23:07,37843.921,0.254,0.34700000000000003,110.074,102.334,65.98899999999999,103.62200000000001,99.529,105.412,97.936,104.086,99.176,104.084,119.272,90.22
1970-01-01 00:23:13,37849.918,0.254,0.34700000000000003,110.15100000000001,102.38799999999999,65.913,103.57600000000001,99.529,105.574,98.098,104.03200000000001,99.12200000000001,104.161,119.35,90.296
1970-01-01 00:23:16,37852.916,0.255,0.34700000000000003,110.20299999999999,102.396,65.913,103.69200000000001,99.429,105.63600000000001,98.098,104.03200000000001,99.28399999999999,104.161,119.40100000000001,90.296
1970-01-01 00:23:19,37855.91,0.255,0.348,110.20299999999999,102.396,65.887,103.69200000000001,99.429,105.63600000000001,98.306,104.03200000000001,99.28399999999999,104.238,119.40100000000001,90.348
1970-01-01 00:23:22,37858.913,0.255,0.348,110.28,102.49600000000001,65.887,103.738,99.26,105.58200000000001,98.205,104.24799999999999,99.068,104.238,119.427,90.348
1970-01-01 00:23:25,37861.921,0.256,0.348,110.28,102.49600000000001,65.837,103.738,99.26,105.79,98.205,104.24799999999999,99.068,104.29,119.427,90.42399999999999
1970-01-01 00:23:28,37864.929,0.256,0.348,110.331,102.38799999999999,65.837,103.738,99.637,105.79,98.31299999999999,104.24799999999999,99.499,104.29,119.479,90.42399999999999
1970-01-01 00:23:31,37867.918,0.256,0.348,110.331,102.38799999999999,65.786,103.738,99.637,105.79799999999999,98.421,104.14,99.391,104.367,119.479,90.45
1970-01-01 00:23:34,37870.913,0.256,0.349,110.383,102.50399999999999,65.786,103.954,99.75299999999999,105.79799999999999,98.367,104.086,99.499,104.367,119.53,90.45
1970-01-01 00:23:37,37873.92,0.256,0.349,110.383,102.50399999999999,65.71,103.954,99.75299999999999,105.574,98.475,104.24799999999999,100.36200000000001,104.444,119.53,90.527
1970-01-01 00:23:40,37876.92,0.257,0.35,110.434,102.50399999999999,65.71,103.954,99.90700000000001,105.574,98.529,104.35600000000001,101.225,104.495,119.556,90.527
1970-01-01 00:23:43,37879.921,0.256,0.349,110.434,102.50399999999999,65.71,103.954,99.90700000000001,105.79799999999999,98.583,104.24799999999999,101.387,104.495,119.60799999999999,90.57799999999999
1970-01-01 00:23:46,37882.914,0.256,0.349,110.46,102.55799999999999,65.71,104.008,99.529,105.79799999999999,98.583,104.24799999999999,101.333,104.572,119.60799999999999,90.57799999999999
1970-01-01 00:23:49,37885.916,0.258,0.35,110.46,102.55799999999999,65.65899999999999,104.008,99.807,105.79799999999999,98.421,104.24799999999999,100.686,104.572,119.65899999999999,90.62899999999999
1970-01-01 00:23:52,37888.912000000004,0.257,0.35,110.51100000000001,102.72,65.65899999999999,103.9,99.807,105.79799999999999,98.367,104.24799999999999,100.416,104.624,119.65899999999999,90.62899999999999
1970-01-01 00:23:55,37891.915,0.257,0.35,110.51100000000001,102.72,65.634,103.9,99.691,105.852,98.421,104.41,100.74,104.624,119.685,90.68
1970-01-01 00:23:58,37894.91,0.258,0.35,110.56299999999999,102.604,65.634,104.016,99.691,105.852,98.367,104.51799999999999,100.74,104.675,119.685,90.68
1970-01-01 00:24:01,37897.912000000004,0.258,0.35100000000000003,110.56299999999999,102.604,65.583,104.016,99.807,105.69,98.367,104.302,100.47,104.675,119.711,90.73100000000001
1970-01-01 00:24:04,37900.92,0.258,0.35100000000000003,110.61399999999999,102.712,65.583,104.116,99.807,105.69,98.475,104.572,100.09200000000001,104.727,119.711,90.73100000000001
1970-01-01 00:24:07,37903.915,0.258,0.35100000000000003,110.61399999999999,102.712,65.532,104.17,99.79899999999999,105.58200000000001,98.583,104.572,99.60700000000001,104.727,119.76299999999999,90.78200000000001
1970-01-01 00:24:10,37906.913,0.26,0.35100000000000003,110.666,102.774,65.507,104.17,99.79899999999999,105.58200000000001,98.637,104.626,99.553,104.804,119.814,90.78200000000001
1970-01-01 00:24:13,37909.916,0.259,0.35200000000000004,110.666,102.774,65.507,104.178,100.508,105.899,98.744,104.788,99.60700000000001,104.804,119.814,90.833
1970-01-01 00:24:16,37912.918,0.259,0.35200000000000004,110.71700000000001,102.72,65.48100000000001,104.178,100.508,105.899,98.529,104.68,99.76899999999999,104.855,119.866,90.833
1970-01-01 00:24:19,37915.909,0.259,0.35200000000000004,110.71700000000001,102.72,65.48100000000001,104.286,100.184,105.79799999999999,98.529,104.572,99.931,104.855,119.866,90.885
1970-01-01 00:24:22,37918.917,0.26,0.353,110.76899999999999,102.774,65.456,104.286,100.184,105.79799999999999,98.529,104.51799999999999,100.09200000000001,104.881,119.917,90.885
1970-01-01 00:24:25,37921.922999999995,0.26,0.353,110.76899999999999,102.82799999999999,65.456,104.39399999999999,99.96799999999999,105.906,98.637,104.51799999999999,99.823,104.881,119.917,90.936
1970-01-01 00:24:28,37924.92,0.26,0.353,110.82,102.82799999999999,65.43,104.39399999999999,99.96799999999999,105.906,98.637,104.572,99.823,104.932,119.995,90.936
1970-01-01 00:24:31,37927.911,0.261,0.353,110.82,102.98200000000001,65.43,104.448,100.13,105.79799999999999,98.79799999999999,104.626,99.931,104.932,119.995,90.98700000000001
1970-01-01 00:24:34,37930.922999999995,0.26,0.354,110.897,102.98200000000001,65.405,104.448,100.13,105.79799999999999,98.583,104.68,99.60700000000001,105.009,120.021,90.98700000000001
1970-01-01 00:24:37,37933.912000000004,0.261,0.354,110.897,102.936,65.405,104.44,100.07600000000001,106.177,98.852,104.68,99.661,105.009,120.021,91.038
1970-01-01 00:24:40,37936.911,0.261,0.354,110.949,102.936,65.38,104.44,100.07600000000001,106.177,98.475,104.68,99.76899999999999,105.06,120.098,91.115
1970-01-01 00:24:43,37939.914,0.262,0.354,110.949,102.99,65.38,104.509,100.07600000000001,106.177,98.744,104.896,100.30799999999999,105.06,120.15,91.115
1970-01-01 00:24:46,37942.918,0.262,0.355,111.0,102.99,65.329,104.509,100.07600000000001,106.177,98.637,104.68,100.36200000000001,105.11200000000001,120.15,91.14
1970-01-01 00:24:49,37945.918,0.261,0.354,111.052,103.152,65.329,104.556,100.292,105.906,98.79799999999999,104.896,99.985,105.11200000000001,120.20100000000001,91.14
1970-01-01 00:24:52,37948.92,0.262,0.355,111.052,103.152,65.304,104.556,100.292,105.906,98.79799999999999,104.896,100.09200000000001,105.163,120.20100000000001,91.19200000000001
1970-01-01 00:24:55,37951.922999999995,0.263,0.355,111.12899999999999,103.206,65.304,104.494,100.23,105.906,98.691,104.896,100.039,105.163,120.25299999999999,91.19200000000001
1970-01-01 00:24:58,37954.912000000004,0.262,0.355,111.12899999999999,103.206,65.253,104.494,100.23,105.906,98.79799999999999,104.896,100.47,105.24,120.25299999999999,91.243
1970-01-01 00:25:01,37957.912000000004,0.262,0.355,111.18,103.26,65.253,104.556,100.184,106.455,99.12200000000001,105.166,100.47,105.24,120.305,91.243
1970-01-01 00:25:04,37960.913,0.264,0.355,111.18,103.26,65.253,104.556,100.184,106.455,98.691,105.11200000000001,99.992,105.266,120.305,91.294
1970-01-01 00:25:07,37963.915,0.263,0.35600000000000004,111.23200000000001,103.206,65.253,104.50200000000001,100.24600000000001,106.455,99.07600000000001,105.012,100.1,105.266,120.35600000000001,91.294
1970-01-01 00:25:10,37966.919,0.263,0.35600000000000004,111.23200000000001,103.206,65.253,104.50200000000001,100.24600000000001,106.285,98.537,105.05799999999999,100.09200000000001,105.31700000000001,120.35600000000001,91.345
1970-01-01 00:25:16,37972.912000000004,0.264,0.35700000000000004,111.28299999999999,103.314,65.227,104.664,100.723,106.609,98.906,105.066,100.208,105.42,120.434,91.396
1970-01-01 00:25:19,37975.916,0.264,0.35700000000000004,111.335,103.206,65.227,104.61,100.56200000000001,106.609,99.022,105.11200000000001,100.154,105.446,120.434,91.396
1970-01-01 00:25:22,37978.921,0.264,0.35700000000000004,111.335,103.206,65.202,104.61,100.56200000000001,106.13,99.12200000000001,105.00399999999999,100.262,105.446,120.485,91.447
1970-01-01 00:25:25,37981.912000000004,0.264,0.35700000000000004,111.38600000000001,103.26,65.202,104.772,100.4,106.13,99.12200000000001,104.958,100.154,105.49700000000001,120.485,91.447
1970-01-01 00:25:28,37984.911,0.265,0.35700000000000004,111.38600000000001,103.26,65.202,104.772,100.346,106.285,98.806,104.958,100.42399999999999,105.49700000000001,120.537,91.499
1970-01-01 00:25:31,37987.916,0.265,0.358,111.464,103.476,65.202,104.78,100.346,106.285,98.59,105.066,100.855,105.54899999999999,120.537,91.499
1970-01-01 00:25:34,37990.91,0.265,0.358,111.464,103.476,65.17699999999999,104.78,100.67,106.177,98.529,105.17399999999999,100.855,105.54899999999999,120.56299999999999,91.55
1970-01-01 00:25:37,37993.915,0.265,0.358,111.48899999999999,103.476,65.17699999999999,104.82600000000001,100.67,106.177,98.529,105.17399999999999,100.586,105.626,120.56299999999999,91.55
1970-01-01 00:25:40,37996.921,0.265,0.358,111.48899999999999,103.476,65.15100000000001,104.99600000000001,100.885,106.346,99.068,105.336,100.586,105.626,120.61399999999999,91.575
1970-01-01 00:25:43,37999.916,0.265,0.358,111.541,103.537,65.15100000000001,104.99600000000001,100.885,106.346,99.068,105.39,101.23299999999999,105.65100000000001,120.61399999999999,91.575
1970-01-01 00:25:46,38002.913,0.265,0.359,111.541,103.537,65.15100000000001,104.88799999999999,100.515,106.555,98.806,105.17399999999999,101.71799999999999,105.65100000000001,120.666,91.601
1970-01-01 00:25:49,38005.915,0.267,0.359,111.59200000000001,103.645,65.15100000000001,104.88799999999999,100.515,106.555,99.07600000000001,105.28200000000001,101.71799999999999,105.70299999999999,120.71799999999999,91.601
1970-01-01 00:25:52,38008.917,0.267,0.359,111.59200000000001,103.645,65.15100000000001,104.94200000000001,100.4,106.292,98.637,105.39,101.50299999999999,105.70299999999999,120.71799999999999,91.652
1970-01-01 00:25:55,38011.907,0.266,0.359,111.64399999999999,103.63799999999999,65.126,104.94200000000001,100.4,106.292,98.637,105.39,101.71799999999999,105.75399999999999,120.76899999999999,91.652
1970-01-01 00:25:58,38014.929,0.266,0.359,111.64399999999999,103.59100000000001,65.126,104.988,100.616,106.56299999999999,99.022,105.228,101.88,105.75399999999999,120.76899999999999,91.75399999999999
1970-01-01 00:26:04,38020.939,0.267,0.36,111.695,103.75299999999999,65.101,105.05,100.67,106.501,98.698,105.444,101.88,105.831,120.795,91.78
1970-01-01 00:26:07,38023.912000000004,0.267,0.36,111.74700000000001,103.75299999999999,65.101,105.05,100.67,106.501,99.07600000000001,105.60600000000001,101.88,105.883,120.84700000000001,91.78
1970-01-01 00:26:10,38026.912000000004,0.268,0.36,111.74700000000001,103.645,65.101,105.212,100.677,106.663,99.23,105.49,102.47399999999999,105.883,120.84700000000001,91.806
1970-01-01 00:26:13,38029.919,0.268,0.361,111.79799999999999,103.645,65.075,105.212,100.677,106.663,99.022,105.49799999999999,102.258,105.934,120.87200000000001,91.806
1970-01-01 00:26:16,38032.922999999995,0.267,0.361,111.79799999999999,103.807,65.075,105.212,100.839,106.555,98.96799999999999,105.336,102.42,105.934,120.87200000000001,91.882
1970-01-01 00:26:19,38035.92,0.267,0.361,111.85,103.807,65.05,105.212,100.839,106.555,98.914,105.49799999999999,103.014,105.96,120.92399999999999,91.882
1970-01-01 00:26:22,38038.92,0.268,0.361,111.85,103.699,65.05,105.212,100.462,106.57,98.914,105.552,103.12200000000001,105.96,120.976,91.882
1970-01-01 00:26:25,38041.92,0.268,0.36200000000000004,111.90100000000001,103.699,65.05,105.212,100.462,106.57,99.18299999999999,105.444,103.176,106.01100000000001,120.976,91.934
1970-01-01 00:26:28,38044.916,0.268,0.36200000000000004,111.95299999999999,103.861,65.05,105.15799999999999,100.89299999999999,106.671,98.914,105.444,102.42,106.01100000000001,121.027,91.934
1970-01-01 00:26:31,38047.916,0.268,0.361,111.95299999999999,103.861,65.075,105.15799999999999,100.89299999999999,106.671,98.96799999999999,105.714,102.258,106.06299999999999,121.027,91.985
1970-01-01 00:26:34,38050.91,0.26899999999999996,0.36200000000000004,112.00399999999999,103.854,65.075,105.204,101.26299999999999,106.671,98.96799999999999,105.66,102.258,106.06299999999999,121.079,91.985
1970-01-01 00:26:37,38053.916,0.26899999999999996,0.36200000000000004,112.00399999999999,103.854,65.075,105.204,101.26299999999999,106.671,99.07600000000001,105.76799999999999,101.611,106.11399999999999,121.079,92.01
1970-01-01 00:26:40,38056.924,0.26899999999999996,0.36200000000000004,112.056,103.915,65.075,105.15,101.43299999999999,106.833,99.45299999999999,105.714,101.287,106.11399999999999,121.105,92.01
1970-01-01 00:26:43,38059.917,0.27,0.36200000000000004,112.056,103.915,65.024,105.15,101.43299999999999,106.71700000000001,99.18299999999999,105.76799999999999,101.071,106.14,121.105,92.087
