,time,/Pкха,Pпха1,t1впг,/t1пг,t2кха,/t2пг,/t3пг,/t4пг,/t5пг,/t6пг,/t7пг,впг'',tвпг',tпха1
1970-01-01 00:02:50,21268.702,-0.021,0.08199999999999999,23.691,24.709,23.416,24.590999999999998,24.590999999999998,24.590999999999998,24.32,24.265,24.265,23.590999999999998,23.416,23.691
1970-01-01 00:02:53,21271.714,-0.021,0.081,23.691,24.709,23.416,24.590999999999998,24.590999999999998,24.590999999999998,24.32,24.265,24.265,23.590999999999998,23.391,23.715999999999998
1970-01-01 00:02:56,21274.717,-0.02,0.08199999999999999,23.691,24.646,23.416,24.590999999999998,24.590999999999998,24.590999999999998,24.32,24.265,24.265,23.616,23.391,23.715999999999998
1970-01-01 00:02:59,21277.713,-0.021,0.08199999999999999,23.691,24.646,23.416,24.590999999999998,24.653000000000002,24.590999999999998,24.381999999999998,24.326999999999998,24.326999999999998,23.616,23.391,23.715999999999998
1970-01-01 00:03:02,21280.716,-0.021,0.08199999999999999,23.691,24.646,23.416,24.590999999999998,24.653000000000002,24.590999999999998,24.381999999999998,24.326999999999998,24.326999999999998,23.590999999999998,23.391,23.715999999999998
1970-01-01 00:03:05,21283.708,-0.021,0.08199999999999999,23.691,24.646,23.416,24.590999999999998,24.653000000000002,24.653000000000002,24.381999999999998,24.326999999999998,24.326999999999998,23.590999999999998,23.391,23.666
1970-01-01 00:03:08,21286.711,-0.02,0.081,23.691,24.709,23.416,24.590999999999998,24.653000000000002,24.653000000000002,24.381999999999998,24.326999999999998,24.326999999999998,23.590999999999998,23.391,23.666
1970-01-01 00:03:11,21289.702999999998,-0.02,0.08199999999999999,23.691,24.709,23.416,24.653000000000002,24.715999999999998,24.715999999999998,24.381999999999998,24.326999999999998,24.326999999999998,23.590999999999998,23.391,23.691
1970-01-01 00:03:14,21292.703999999998,-0.021,0.08199999999999999,23.691,24.709,23.391,24.653000000000002,24.715999999999998,24.715999999999998,24.326999999999998,24.326999999999998,24.326999999999998,23.590999999999998,23.391,23.691
1970-01-01 00:03:17,21295.717,-0.021,0.08199999999999999,23.691,24.709,23.391,24.715999999999998,24.715999999999998,24.715999999999998,24.39,24.326999999999998,24.326999999999998,23.590999999999998,23.391,23.666
1970-01-01 00:03:20,21298.71,-0.02,0.08199999999999999,23.691,24.709,23.391,24.715999999999998,24.715999999999998,24.715999999999998,24.39,24.326999999999998,24.39,23.590999999999998,23.391,23.666
1970-01-01 00:03:23,21301.721,-0.02,0.08199999999999999,23.691,24.771,23.391,24.715999999999998,24.715999999999998,24.715999999999998,24.39,24.335,24.335,23.590999999999998,23.391,23.666
1970-01-01 00:03:26,21304.706000000002,-0.021,0.08199999999999999,23.691,24.771,23.391,24.715999999999998,24.715999999999998,24.715999999999998,24.39,24.335,24.335,23.590999999999998,23.391,23.666
1970-01-01 00:03:29,21307.707000000002,-0.021,0.08199999999999999,23.691,24.715999999999998,23.391,24.715999999999998,24.715999999999998,24.660999999999998,24.39,24.335,24.335,23.590999999999998,23.391,23.666
1970-01-01 00:03:32,21310.717999999997,-0.02,0.081,23.691,24.715999999999998,23.391,24.715999999999998,24.715999999999998,24.660999999999998,24.39,24.335,24.335,23.590999999999998,23.391,23.666
1970-01-01 00:03:35,21313.713,-0.021,0.08199999999999999,23.691,24.834,23.391,24.779,24.779,24.660999999999998,24.39,24.39,24.335,23.590999999999998,23.391,23.666
1970-01-01 00:03:38,21316.716,-0.021,0.08199999999999999,23.691,24.834,23.391,24.779,24.779,24.660999999999998,24.39,24.335,24.335,23.590999999999998,23.391,23.666
1970-01-01 00:03:41,21319.703999999998,-0.021,0.081,23.691,24.779,23.391,24.779,24.779,24.724,24.451999999999998,24.397,24.335,23.590999999999998,23.366,23.666
1970-01-01 00:03:44,21322.714,-0.021,0.081,23.666,24.779,23.391,24.779,24.779,24.724,24.451999999999998,24.397,24.397,23.590999999999998,23.366,23.641
1970-01-01 00:03:47,21325.715,-0.02,0.081,23.666,24.779,23.391,24.779,24.724,24.724,24.451999999999998,24.397,24.397,23.590999999999998,23.391,23.641
1970-01-01 00:03:50,21328.707000000002,-0.021,0.08199999999999999,23.666,24.779,23.391,24.779,24.724,24.724,24.451999999999998,24.397,24.397,23.590999999999998,23.391,23.641
1970-01-01 00:03:53,21331.699,-0.021,0.081,23.666,24.779,23.391,24.840999999999998,24.785999999999998,24.724,24.451999999999998,24.397,24.397,23.590999999999998,23.366,23.641
1970-01-01 00:03:56,21334.709,-0.021,0.081,23.666,24.779,23.391,24.840999999999998,24.785999999999998,24.724,24.515,24.397,24.397,23.590999999999998,23.366,23.666
1970-01-01 00:03:59,21337.709,-0.02,0.081,23.666,24.840999999999998,23.391,24.785999999999998,24.785999999999998,24.849,24.515,24.46,24.46,23.590999999999998,23.366,23.666
1970-01-01 00:04:02,21340.703999999998,-0.021,0.081,23.666,24.840999999999998,23.391,24.785999999999998,24.785999999999998,24.849,24.515,24.46,24.397,23.566,23.366,23.666
1970-01-01 00:04:05,21343.705,-0.022000000000000002,0.081,23.666,24.840999999999998,23.391,24.849,24.785999999999998,24.785999999999998,24.515,24.46,24.46,23.566,23.366,23.666
1970-01-01 00:04:08,21346.701,-0.021,0.081,23.666,24.840999999999998,23.391,24.849,24.785999999999998,24.849,24.515,24.46,24.46,23.566,23.366,23.641
1970-01-01 00:04:11,21349.715,-0.02,0.081,23.666,24.904,23.391,24.785999999999998,24.785999999999998,24.849,24.515,24.46,24.46,23.566,23.366,23.641
1970-01-01 00:04:14,21352.7,-0.021,0.08199999999999999,23.666,24.904,23.391,24.785999999999998,24.785999999999998,24.785999999999998,24.515,24.46,24.46,23.566,23.366,23.641
1970-01-01 00:04:17,21355.709,-0.021,0.081,23.666,24.904,23.391,24.849,24.849,24.785999999999998,24.515,24.46,24.46,23.566,23.366,23.641
1970-01-01 00:04:20,21358.708,-0.021,0.081,23.666,24.904,23.366,24.849,24.849,24.849,24.576999999999998,24.522,24.522,23.566,23.366,23.616
1970-01-01 00:04:23,21361.722999999998,-0.022000000000000002,0.081,23.641,24.904,23.366,24.849,24.785999999999998,24.849,24.576999999999998,24.522,24.522,23.566,23.366,23.616
1970-01-01 00:04:26,21364.779,-0.021,0.081,23.641,24.904,23.391,24.849,24.910999999999998,24.855999999999998,24.576999999999998,24.522,24.522,23.566,23.340999999999998,23.616
1970-01-01 00:04:29,21367.7,-0.022000000000000002,0.081,23.641,24.904,23.391,24.910999999999998,24.910999999999998,24.855999999999998,24.576999999999998,24.522,24.467,23.566,23.340999999999998,23.616
1970-01-01 00:04:32,21370.702999999998,-0.022000000000000002,0.081,23.641,24.904,23.391,24.910999999999998,24.910999999999998,24.849,24.576999999999998,24.522,24.467,23.566,23.340999999999998,23.641
1970-01-01 00:04:35,21373.709,-0.021,0.081,23.641,24.965999999999998,23.391,24.910999999999998,24.910999999999998,24.849,24.522,24.522,24.467,23.566,23.340999999999998,23.641
1970-01-01 00:04:38,21376.71,-0.021,0.081,23.641,24.965999999999998,23.366,24.910999999999998,24.855999999999998,24.910999999999998,24.585,24.53,24.467,23.566,23.340999999999998,23.641
1970-01-01 00:04:41,21379.708,-0.021,0.081,23.641,24.965999999999998,23.366,24.910999999999998,24.855999999999998,24.910999999999998,24.585,24.467,24.467,23.566,23.340999999999998,23.641
1970-01-01 00:04:44,21382.711,-0.021,0.081,23.641,24.965999999999998,23.366,24.910999999999998,24.919,24.919,24.585,24.53,24.53,23.566,23.340999999999998,23.616
1970-01-01 00:04:47,21385.702,-0.02,0.081,23.641,24.965999999999998,23.366,24.910999999999998,24.919,24.919,24.585,24.53,24.53,23.566,23.340999999999998,23.616
1970-01-01 00:04:50,21388.708,-0.02,0.081,23.641,24.965999999999998,23.366,24.919,24.919,24.855999999999998,24.585,24.53,24.53,23.566,23.340999999999998,23.616
1970-01-01 00:04:53,21391.709,-0.021,0.081,23.641,24.974,23.366,24.919,24.919,24.855999999999998,24.585,24.53,24.53,23.566,23.366,23.616
1970-01-01 00:04:56,21394.708,-0.021,0.081,23.641,24.974,23.366,24.974,24.980999999999998,24.919,24.585,24.53,24.53,23.566,23.366,23.590999999999998
1970-01-01 00:04:59,21397.714,-0.022000000000000002,0.081,23.641,25.035999999999998,23.366,24.974,24.980999999999998,24.919,24.585,24.53,24.53,23.566,23.340999999999998,23.590999999999998
1970-01-01 00:05:02,21400.702,-0.02,0.081,23.641,24.974,23.366,24.980999999999998,24.980999999999998,24.980999999999998,24.585,24.592,24.592,23.566,23.340999999999998,23.590999999999998
1970-01-01 00:05:05,21403.712000000003,-0.021,0.081,23.616,24.974,23.391,24.980999999999998,24.980999999999998,24.980999999999998,24.647,24.592,24.592,23.541,23.340999999999998,23.590999999999998
1970-01-01 00:05:08,21406.709,-0.021,0.081,23.616,25.035999999999998,23.391,24.980999999999998,24.980999999999998,24.980999999999998,24.647,24.592,24.592,23.541,23.340999999999998,23.590999999999998
1970-01-01 00:05:11,21409.706000000002,-0.021,0.081,23.641,25.035999999999998,23.391,24.980999999999998,24.980999999999998,24.980999999999998,24.647,24.592,24.592,23.541,23.340999999999998,23.590999999999998
1970-01-01 00:05:14,21412.713,-0.02,0.081,23.641,25.035999999999998,23.391,24.980999999999998,24.980999999999998,24.980999999999998,24.647,24.592,24.592,23.541,23.316,23.616
1970-01-01 00:05:17,21415.699,-0.021,0.081,23.616,25.035999999999998,23.340999999999998,24.980999999999998,24.980999999999998,24.980999999999998,24.647,24.592,24.655,23.541,23.316,23.616
1970-01-01 00:05:20,21418.702,-0.021,0.081,23.616,25.099,23.340999999999998,24.980999999999998,24.980999999999998,24.980999999999998,24.71,24.592,24.592,23.541,23.316,23.590999999999998
1970-01-01 00:05:23,21421.709,-0.021,0.081,23.616,25.099,23.340999999999998,24.980999999999998,24.980999999999998,24.980999999999998,24.71,24.655,24.537,23.541,23.316,23.590999999999998
1970-01-01 00:05:26,21424.703999999998,-0.02,0.081,23.616,25.035999999999998,23.340999999999998,25.044,24.989,24.989,24.71,24.655,24.655,23.541,23.316,23.590999999999998
1970-01-01 00:05:29,21427.696,-0.021,0.081,23.616,25.035999999999998,23.340999999999998,25.044,24.989,24.989,24.71,24.6,24.655,23.541,23.316,23.566
1970-01-01 00:05:32,21430.707000000002,-0.021,0.081,23.616,25.099,23.340999999999998,25.044,24.989,24.989,24.71,24.6,24.6,23.541,23.316,23.566
1970-01-01 00:05:35,21433.713,-0.021,0.081,23.616,25.099,23.340999999999998,25.044,24.989,24.989,24.71,24.6,24.655,23.541,23.316,23.566
1970-01-01 00:05:38,21436.702,-0.02,0.081,23.616,25.160999999999998,23.340999999999998,25.105999999999998,24.989,25.051,24.71,24.6,24.6,23.541,23.316,23.566
1970-01-01 00:05:41,21439.705,-0.02,0.081,23.616,25.160999999999998,23.340999999999998,25.105999999999998,24.989,25.051,24.655,24.6,24.6,23.541,23.316,23.566
1970-01-01 00:05:44,21442.709,-0.021,0.081,23.590999999999998,25.044,23.340999999999998,24.989,24.989,24.989,24.717,24.662,24.6,23.541,23.316,23.566
1970-01-01 00:05:47,21445.711,-0.021,0.081,23.590999999999998,25.044,23.340999999999998,24.989,24.989,25.051,24.717,24.6,24.6,23.541,23.316,23.566
1970-01-01 00:05:50,21448.703999999998,-0.02,0.081,23.590999999999998,25.160999999999998,23.340999999999998,25.051,25.051,25.051,24.717,24.662,24.662,23.541,23.316,23.566
1970-01-01 00:05:53,21451.703999999998,-0.02,0.081,23.590999999999998,25.160999999999998,23.340999999999998,25.051,25.051,25.051,24.717,24.662,24.662,23.541,23.316,23.566
1970-01-01 00:05:56,21454.715,-0.021,0.081,23.590999999999998,25.105999999999998,23.340999999999998,25.051,25.051,25.051,24.717,24.662,24.662,23.541,23.316,23.566
1970-01-01 00:05:59,21457.703999999998,-0.021,0.081,23.590999999999998,25.105999999999998,23.340999999999998,25.051,25.051,25.114,24.717,24.662,24.662,23.541,23.29,23.566
1970-01-01 00:06:02,21460.699,-0.02,0.081,23.590999999999998,25.169,23.340999999999998,25.114,25.051,25.114,24.717,24.662,24.662,23.516,23.29,23.566
1970-01-01 00:06:05,21463.707000000002,-0.02,0.081,23.590999999999998,25.169,23.340999999999998,25.114,25.059,25.114,24.717,24.725,24.662,23.516,23.29,23.541
1970-01-01 00:06:08,21466.713,-0.021,0.081,23.590999999999998,25.169,23.340999999999998,25.114,25.059,25.114,24.717,24.725,24.725,23.516,23.29,23.541
1970-01-01 00:06:11,21469.711,-0.021,0.081,23.590999999999998,25.169,23.316,25.114,25.121,25.176,24.78,24.725,24.725,23.516,23.29,23.541
1970-01-01 00:06:14,21472.713,-0.021,0.081,23.590999999999998,25.230999999999998,23.316,25.114,25.121,25.176,24.78,24.725,24.725,23.516,23.29,23.541
1970-01-01 00:06:17,21475.705,-0.02,0.081,23.590999999999998,25.230999999999998,23.316,25.114,25.121,25.059,24.78,24.67,24.725,23.516,23.29,23.541
1970-01-01 00:06:20,21478.699,-0.02,0.081,23.590999999999998,25.169,23.316,25.114,25.121,25.059,24.78,24.725,24.725,23.516,23.29,23.541
1970-01-01 00:06:23,21481.707000000002,-0.021,0.081,23.590999999999998,25.169,23.316,25.176,25.121,25.121,24.78,24.67,24.67,23.516,23.29,23.541
1970-01-01 00:06:26,21484.71,-0.021,0.081,23.566,25.230999999999998,23.316,25.176,25.121,25.121,24.78,24.67,24.725,23.516,23.29,23.541
1970-01-01 00:06:29,21487.702,-0.019,0.081,23.566,25.230999999999998,23.316,25.121,25.121,25.121,24.78,24.67,24.725,23.516,23.29,23.541
1970-01-01 00:06:32,21490.699,-0.021,0.081,23.566,25.230999999999998,23.316,25.121,25.121,25.121,24.843000000000004,24.732,24.732,23.516,23.29,23.541
1970-01-01 00:06:35,21493.702,-0.021,0.081,23.566,25.230999999999998,23.316,25.121,25.184,25.184,24.725,24.732,24.732,23.516,23.29,23.541
1970-01-01 00:06:38,21496.703999999998,-0.021,0.081,23.566,25.294,23.316,25.121,25.184,25.184,24.843000000000004,24.732,24.732,23.516,23.29,23.541
1970-01-01 00:06:41,21499.706000000002,-0.02,0.081,23.566,25.239,23.316,25.184,25.184,25.184,24.843000000000004,24.732,24.732,23.516,23.29,23.516
1970-01-01 00:06:44,21502.709,-0.02,0.081,23.566,25.239,23.316,25.184,25.184,25.184,24.787,24.732,24.732,23.516,23.29,23.516
1970-01-01 00:06:47,21505.707000000002,-0.021,0.081,23.566,25.239,23.316,25.246,25.246,25.184,24.787,24.732,24.732,23.516,23.265,23.541
1970-01-01 00:06:50,21508.71,-0.021,0.081,23.566,25.239,23.316,25.246,25.246,25.184,24.787,24.732,24.732,23.491,23.265,23.541
1970-01-01 00:06:53,21511.708,-0.02,0.081,23.566,25.301,23.316,25.184,25.191,25.129,24.85,24.732,24.732,23.491,23.265,23.516
1970-01-01 00:06:56,21514.706000000002,-0.02,0.081,23.566,25.301,23.316,25.184,25.191,25.129,24.85,24.732,24.795,23.491,23.265,23.516
1970-01-01 00:06:59,21517.703999999998,-0.021,0.081,23.566,25.301,23.316,25.184,25.191,25.184,24.85,24.795,24.795,23.491,23.265,23.541
1970-01-01 00:07:02,21520.707000000002,-0.021,0.081,23.566,25.301,23.316,25.184,25.191,25.184,24.85,24.795,24.795,23.491,23.265,23.491
1970-01-01 00:07:05,21523.706000000002,-0.02,0.081,23.566,25.301,23.316,25.246,25.191,25.191,24.85,24.795,24.795,23.491,23.265,23.491
1970-01-01 00:07:08,21526.709,-0.02,0.081,23.541,25.301,23.29,25.246,25.191,25.191,24.85,24.795,24.795,23.516,23.265,23.516
1970-01-01 00:07:11,21529.703999999998,-0.021,0.081,23.541,25.301,23.29,25.191,25.191,25.191,24.85,24.795,24.858,23.516,23.265,23.516
1970-01-01 00:07:14,21532.706000000002,-0.021,0.081,23.541,25.301,23.29,25.191,25.191,25.191,24.85,24.74,24.795,23.491,23.265,23.491
1970-01-01 00:07:17,21535.717999999997,-0.02,0.081,23.541,25.364,23.29,25.254,25.191,25.191,24.913,24.74,24.74,23.491,23.265,23.491
1970-01-01 00:07:20,21538.701,-0.02,0.081,23.541,25.364,23.29,25.254,25.191,25.191,24.85,24.802,24.802,23.491,23.24,23.491
1970-01-01 00:07:23,21541.717,-0.021,0.081,23.541,25.364,23.29,25.254,25.254,25.191,24.913,24.802,24.802,23.491,23.24,23.491
1970-01-01 00:07:26,21544.7,-0.02,0.081,23.541,25.364,23.29,25.254,25.254,25.254,24.913,24.802,24.802,23.491,23.265,23.491
1970-01-01 00:07:29,21547.708,-0.02,0.081,23.541,25.309,23.29,25.254,25.199,25.254,24.913,24.802,24.858,23.491,23.265,23.491
1970-01-01 00:07:32,21550.711,-0.019,0.081,23.541,25.309,23.29,25.254,25.199,25.254,24.858,24.802,24.802,23.491,23.24,23.491
1970-01-01 00:07:35,21553.7,-0.021,0.081,23.516,25.309,23.29,25.254,25.199,25.254,24.858,24.802,24.802,23.491,23.24,23.491
1970-01-01 00:07:38,21556.741,-0.02,0.081,23.516,25.309,23.29,25.254,25.199,25.254,24.913,24.802,24.802,23.465999999999998,23.24,23.491
1970-01-01 00:07:41,21559.709,-0.021,0.081,23.516,25.309,23.29,25.316,25.199,25.254,24.92,24.802,24.802,23.491,23.24,23.491
1970-01-01 00:07:44,21562.77,-0.02,0.081,23.516,25.309,23.316,25.316,25.261,25.316,24.92,24.865,24.802,23.491,23.24,23.465999999999998
1970-01-01 00:07:47,21565.702,-0.02,0.081,23.516,25.372,23.316,25.316,25.261,25.316,24.92,24.865,24.865,23.465999999999998,23.24,23.465999999999998
1970-01-01 00:07:50,21568.717999999997,-0.02,0.081,23.516,25.372,23.29,25.316,25.261,25.261,24.92,24.865,24.865,23.465999999999998,23.24,23.465999999999998
1970-01-01 00:07:53,21571.736,-0.021,0.081,23.516,25.372,23.29,25.261,25.261,25.261,24.92,24.802,24.865,23.465999999999998,23.24,23.465999999999998
1970-01-01 00:07:56,21574.72,-0.019,0.081,23.516,25.372,23.29,25.261,25.324,25.324,24.92,24.865,24.865,23.465999999999998,23.24,23.465999999999998
1970-01-01 00:07:59,21577.711,-0.02,0.081,23.516,25.434,23.29,25.324,25.324,25.324,24.92,24.865,24.865,23.465999999999998,23.24,23.465999999999998
1970-01-01 00:08:02,21580.742000000002,-0.02,0.081,23.516,25.434,23.265,25.324,25.261,25.324,24.92,24.81,24.865,23.465999999999998,23.24,23.465999999999998
1970-01-01 00:08:05,21583.74,-0.02,0.081,23.516,25.434,23.29,25.324,25.261,25.324,24.92,24.865,24.865,23.465999999999998,23.24,23.465999999999998
1970-01-01 00:08:08,21586.721,-0.02,0.081,23.516,25.434,23.29,25.324,25.269000000000002,25.324,24.983,24.872,24.865,23.465999999999998,23.24,23.465999999999998
1970-01-01 00:08:11,21589.715,-0.019,0.081,23.491,25.434,23.29,25.324,25.269000000000002,25.324,24.983,24.872,24.928,23.465999999999998,23.215,23.465999999999998
1970-01-01 00:08:14,21592.705,-0.02,0.081,23.491,25.434,23.29,25.324,25.269000000000002,25.324,24.983,24.872,24.872,23.465999999999998,23.215,23.441
